address,latitude,longitude,Bank
INDOMARET CIPTO MANGUNKUSUMO SMD CRM 1 JL CIPTO MANGUNKUSUMO LOA JANAN ILIR SMD,-0.539890000,117.106097000,BCA
ALFAMIDI IR SUTAMI SMD JL IR SUTAMI KEC SUNGAI KUNJANG SAMARINDA,-0.522300000,117.113800000,BCA
INDOMARET SUTAMI SAMARINDA JL IR SUTAMI KEC SUNGAI KUNJANG SAMARINDA,-0.522100000,117.115900000,BCA
SLAMET RIYADI CRM 1 JL SLAMET RIYADI KEL KARANG ASEM ULU,-0.515977800,117.116513900,BCA
SLAMET RIYADI CRM 2 JL SLAMET RIYADI KEL KARANG ASEM ULU,-0.515977800,117.116513900,BCA
SLAMET RIYADI CRM 3 JL SLAMET RIYADI KEL KARANG ASEM ULU,-0.515977800,117.116513900,BCA
INDOMARET SLAMET RIYADI SMD JL SLAMET RIYADI SUNGAI KUNJANG,-0.510300000,117.117900000,BCA
INDOMARET ULIN SMD CRM 1 JL ULIN KEC SUNGAI KUNJANG SAMARINDA,-0.506470000,117.116071000,BCA
"ALFAMIDI BUNG TOMO SAMARINDA JL BUNG TOMO, SAMARINDA SEBRANG, SAMARINDA",-0.515400000,117.127100000,BCA
"SPBU COCO SLAMET RIYADI SAMARINDA JL.SLAMET RIYADI, SAMARINDA",-0.501300000,117.124100000,BCA
INDOMARET CENDANA SMD JL CENDANA NO 8 KEC SUNGAI KUNJANG SAMARINDA,-0.497500000,117.124000000,BCA
ANTASARI CRM 1 JL P ANTASARI NO 21 KEC SUNGAI KUNJANG SAMARINDA,-0.492180000,117.127231000,BCA
ANTASARI CRM 2 JL P ANTASARI NO 21 KEC SUNGAI KUNJANG SAMARINDA,-0.492180000,117.127231000,BCA
ANTASARI CRM 3 JL P ANTASARI NO 21 KEC SUNGAI KUNJANG SAMARINDA,-0.492180000,117.127231000,BCA
ANTASARI CRM 4 JL P ANTASARI NO 21 KEC SUNGAI KUNJANG SAMARINDA,-0.492180000,117.127231000,BCA
ANTASARI CRM 5 JL P ANTASARI NO 21 KEC SUNGAI KUNJANG SAMARINDA,-0.492180000,117.127231000,BCA
INDOMARET P ANTASARI 59 SMD JL P ANTASARI NO 59 SAMARINDA,-0.491000000,117.127000000,BCA
"SWALAYAN ERA 5000 JL. SULTAN ALIMUDIN, SAMARINDA",-0.511000000,117.138800000,BCA
INDOMARET SIRAD SALMAN SMD JL SIRAD SALMAN KEL AIR PUTIH SAMARINDA ULU,-0.490700000,117.129200000,BCA
ALFAMIDI PATTIMURA SAMARINDA JL PATTIMURA SAMARINDA SEBRANG SAMARINDA,-0.526100000,117.149800000,BCA
INDOMARET P SURYANATA SMD JL P SURYANATA KEC SAMARINDA ULU SAMARINDA,-0.478900000,117.124400000,BCA
INDOMARET MERBABU SAMARINDA CRM 1 JL MERBABU SAMARINDA,-0.498846000,117.136443000,BCA
"SAMARINDA SEBERANG CRM 4 JL BUNG TOMO RT 11, SAMARINDA",-0.508470000,117.143160000,BCA
SAMARINDA CRM 1 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 2 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 3 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 4 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 5 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 6 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SAMARINDA CRM 7 JL JEND SUDIRMAN 30 - SAMARINDA,-0.501738334,117.144706200,BCA
SEGIRI CRM 1 JL PAHLAWAN NO 29 SAMARINDA,-0.501738334,117.144706200,BCA
SEGIRI CRM 2 JL PAHLAWAN NO 29 SAMARINDA,-0.501738334,117.144706200,BCA
SANGATTA CRM 4 JL YB SUDARSO III NO 32 SANGATTA SAMARINDA,-0.501738334,117.144706200,BCA
"HERO SAMARINDA CRM 1 JL. KHALIB, MESRA INDAH MALL SAMARINDA",-0.501200000,117.147000000,BCA
CITRA NIAGA CRM 1 JL. KH ABUL HASAN 8-9 - SAMARINDA - 75111,-0.501847000,117.148919000,BCA
INDOMARET DIPONEGORO SAMARINDA JL DIPONEGORO KEL PASAR PAGI SAMARINDA,-0.500100000,117.149300000,BCA
ABUL HASAN CRM 1 JL KH ABUL HASAN 8-9 - SAMARINDA,-0.497160900,117.149220700,BCA
ABUL HASAN CRM 2 JL KH ABUL HASAN 8-9 - SAMARINDA,-0.497160900,117.149220700,BCA
ABUL HASAN CRM 3 JL KH ABUL HASAN 8-9 - SAMARINDA,-0.497160900,117.149220700,BCA
ABUL HASAN CRM 4 JL KH ABUL HASAN 8-9 - SAMARINDA,-0.497160900,117.149220700,BCA
INDOMARET RAYA JUANDA SAMARINDA JL IR H JUANDA SAMARINDA,-0.475500000,117.137800000,BCA
PLAZA MULIA SAMARINDA CRM 1 JL. BHAYANGKARA SAMARINDA,-0.491088000,117.146713000,BCA
"SPBU COCO KUSUMABANGSA SAMARINDA JL. KUSUMA BANGSA, SAMARINDA",-0.489700000,117.146400000,BCA
"SAMARINDA CENTRAL PLAZA CRM 1 JL P IRIAN, SAMARINDA",-0.504226000,117.154558000,BCA
ALFAMIDI SULTAN ALIMUDIN CRM 1 JL SULTAN ALIMUDIN KEL.SAMBUTAN ILIR,-0.518995000,117.163011000,BCA
INDOMARET HIDAYATULLAH SMD JL HIDAYATULLAH KEL PELABUHAN SAMARINDA,-0.501500000,117.153700000,BCA
"INDOMARET IMAM BONJOL SAMARINDA JL IMAM BONJOL KEC SAMARINDA ILIR, SAMARINDA",-0.498400000,117.153400000,BCA
HIDAYATULLAH CRM 1 JL HIDAYATULLAH NO 20 RT 13 KEL KARANG MUMUS,-0.502819400,117.157444400,BCA
HIDAYATULLAH CRM 2 JL HIDAYATULLAH NO 20 RT 13 KEL KARANG MUMUS,-0.502819400,117.157444400,BCA
HIDAYATULLAH CRM 3 JL HIDAYATULLAH NO 20 RT 13 KEL KARANG MUMUS,-0.502819400,117.157444400,BCA
HIDAYATULLAH CRM 4 JL HIDAYATULLAH NO 20 RT 13 KEL KARANG MUMUS,-0.502819400,117.157444400,BCA
ALFAMIDI AHMAD DAHLAN SAMARINDA JL AHMAD DAHLAN KEC SAMARINDA ILIR SAMARINDA,-0.493700000,117.155200000,BCA
INDOMARET JELAWAT SAMARINDA JL JELAWAT KEC SAMARINDA ILIR SAMARINDA,-0.499500000,117.160100000,BCA
INDOMARET AW SYAHRANI SMD JL AW SYAHRANI KEL AIR HITAM SAMARINDA,-0.461400000,117.139700000,BCA
GAJAH MADA DEPT. STORE MALL LEMBUSWANA JL M YAMIN SAMARINDA,-0.475300000,117.147900000,BCA
"INDOMARET PLUS M YAMIN SMD CRM 1 JL M YAMIN NO 1A SAMARINDA ULU, SAMARINDA",-0.472204000,117.146376000,BCA
INDOMARET LAMBUNG MANGKURAT SMD CRM 1 JL LAMBUNG MANGKURAT KEL PELITA SAMARINDA,-0.490813000,117.157716000,BCA
SPBU SAMBUTAN SAMARINDA CRM 1 JL SULTAN SULAIMAN 15 RT 08 KEL SAMBUTAN,-0.507050500,117.166723500,BCA
SUBUR MAKMUR BANGUNAN JL GATOT SUBROTO NO 62-68 SAMARINDA UTARA,-0.485200000,117.155400000,BCA
RAMAYANA SAMARINDA SQUARE JL. M. YAMIN SAMARINDA,-0.470100000,117.147300000,BCA
INDOMARET HASAN BASRI SMD JL HASAN BASRI KEC SUNGAI PINANG SAMARINDA,-0.479800000,117.153900000,BCA
INDOMARET PLUS URIP SUMOHARJO SAMARINDA JL URIP SUMOHARJO - SAMARINDA,-0.492900000,117.162000000,BCA
SPBU SUBUR MAKMUR SEJATI JL. URIP SUMOHARJO NO. 111 SAMARINDA,-0.490700000,117.162500000,BCA
"A YANI, SAMARINDA CRM 1 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 2 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 3 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 4 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 5 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 6 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
"A YANI, SAMARINDA CRM 7 JL A YANI NO 23, SAMARINDA",-0.478532711,117.156411400,BCA
ALFAMIDI LAMBUNG MANGKURAT SAMARINDA CRM 1 JL LAMBUNG MANGKURAT NO 169 SAMARINDA,-0.487000000,117.163600000,BCA
INDOMARET M YAMIN 82 SMD JL M YAMIN NO 82 SAMARINDA,-0.462700000,117.150500000,BCA
WAHID HASYIM SAMARINDA CRM 1 JL WAHID HASYIM NO 29 SAMARINDA,-0.459416700,117.150327800,BCA
WAHID HASYIM SAMARINDA CRM 2 JL WAHID HASYIM NO 29 SAMARINDA,-0.459416700,117.150327800,BCA
WAHID HASYIM SAMARINDA CRM 3 JL WAHID HASYIM NO 29 SAMARINDA,-0.459416700,117.150327800,BCA
WAHID HASYIM SAMARINDA CRM 4 JL WAHID HASYIM NO 29 SAMARINDA,-0.459416700,117.150327800,BCA
"INDOMARET SAMBUTAN SAMARINDA JL SULTAN SULAIMAN, SAMARINDA ILIR, SAMARINDA",-0.509900000,117.180100000,BCA
INDOGROSIR SAMARINDA CRM 1 JL A W SYAHRANIE NO 51 SAMARINDA,-0.450808000,117.149226000,BCA
"INDOMARET GERILYA SMD CRM 1 JL GERILIYA RT 50, SUNGAI PINANG, SAMARINDA",-0.484552000,117.168063000,BCA
INDOMARET AHMAD YANI SMD JL AHMAD YANI NO 51 SAMARINDA,-0.471700000,117.167400000,BCA
INDOMARET SENTOSA SMD JL SENTOSA KEC SUNGAI PINANG SAMARINDA,-0.474900000,117.169400000,BCA
INDOMARET WAHID HASYIM SAMARINDA JL WAHID HASYIM - SAMARINDA,-0.443300000,117.155600000,BCA
"SAMARINDA SEBERANG CRM 1 JL BUNG TOMO RT 11, SAMARINDA",-0.304379000,117.080645000,BCA
"SAMARINDA SEBERANG CRM 2 JL BUNG TOMO RT 11, SAMARINDA",-0.304379000,117.080645000,BCA
"SAMARINDA SEBERANG CRM 3 JL BUNG TOMO RT 11, SAMARINDA",-0.304379000,117.080645000,BCA
GIANT ALAYA CRM 1 JL BUKIT ALAYA KEC SAMARINDA UTARA SAMARINDA,-0.462700000,117.177200000,BCA
GIANT ALAYA 1 JL BUKIT ALAYA KEC SAMARINDA UTARA SAMARINDA,-0.462700000,117.177200000,BCA
INDOMARET BENGKURING SMD JL BENGKURING RAYA NO 131 SAMARINDA,-0.427900000,117.161700000,BCA
"INDOMARET CITRALAND SAMARINDA JL DI PANJAITAN, SAMARINDA",-0.457355000,117.185456000,BCA
PARAPAT CRM 1 JL SM RAJA 52 PARAPAT KEC GIRSANG SIPANGANBOLON KA,2.667036000,98.939242000,BCA
MEGA LAND CRM 1 JL SANGNAWALUH ASAHAN  NO2-3 PEMATANG SIANTAR,2.961887882,99.081546660,BCA
MEGA LAND CRM 2 JL SANGNAWALUH ASAHAN  NO2-3 PEMATANG SIANTAR,2.961887882,99.081546660,BCA
MEGA LAND CRM 3 JL SANGNAWALUH ASAHAN  NO2-3 PEMATANG SIANTAR,2.961887882,99.081546660,BCA
"RAMAYANA PEMATANG SIANTAR JL DR SUTOMO, PEMATANG SIANTAR",2.960070000,99.073540000,BCA
"INDOMARET SUTOMO PTS JALAN SUTOMO KOMPLEK SBC, PEMATANG SIANTAR",2.959740300,99.070155000,BCA
PEMATANG SIANTAR CRM 1 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
PEMATANG SIANTAR CRM 2 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
PEMATANG SIANTAR CRM 3 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
PEMATANG SIANTAR CRM 4 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
PEMATANG SIANTAR CRM 5 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
PEMATANG SIANTAR CRM 6 JL MERDEKA NO 39 PEMATANG SIANTAR,2.957319302,99.062449210,BCA
INDOMARET KARTINI SIANTAR CRM 2 JL KARTINI NO 10 TIMBANG PEMATANG SIANTAR,2.957329000,99.057107000,BCA
INDOMARET PATUAN NAGARI PTS CRM 1 JL PATUAN NAGARI SUKADAME PEMATANG SIANTAR,2.970073000,99.067241000,BCA
INDOMARET RAJA SIMPANG RINDAM PTS CRM 1 JL SM RAJA KEL BUKIT SOFA - PEMATANGSIANTAR,2.952999000,99.045250000,BCA
"INDOMARET SIANTAR TEBING TINGGI KM 8,5 JL SIANTAR TEBING TINGGI KM 8,5 KEC TAPIAN DOLOK",2.958479100,99.051203200,BCA
"INDRAPURA, TEBING TINGGI CRM 1 JL JENDSUDIRMAN NO242 KEL INDRAPURASUMUT",3.303880000,99.422826000,BCA
"INDRAPURA, TEBING TINGGI CRM 2 JL JENDSUDIRMAN NO242 KEL INDRAPURASUMUT",3.303880000,99.422826000,BCA
ALFAMART STT TELKOM JL SIKABIRUS DAYEUH KOLOT KAB BANDUNG,6.002617000,107.552615000,BCA
"ALFAMART SM RAJA TBT JL SM RAJA LINGVI, BANDAR SONO, TEBING TINGGI",3.320491400,99.154412400,BCA
"ALFAMART IMAM BONJOL TBT JL IMAM BONJOL NO 19,19 A, PADANG HILIR,  TBT",3.331495100,99.167288900,BCA
ISTANA MOBIL CRM 1 JL SM RAJA 40 BANDARSONO TEBING TINGGI,3.319958300,99.151216700,BCA
TEBING TINGGI CRM 1 JL JEND SUDIRMAN 225-227-229  - TEBING TINGGI,3.332272734,99.160434420,BCA
TEBING TINGGI CRM 2 JL JEND SUDIRMAN 225-227-229  - TEBING TINGGI,3.332272734,99.160434420,BCA
TEBING TINGGI CRM 3 JL JEND SUDIRMAN 225-227-229  - TEBING TINGGI,3.332272734,99.160434420,BCA
TEBING TINGGI CRM 4 JL JEND SUDIRMAN 225-227-229  - TEBING TINGGI,3.332272734,99.160434420,BCA
SEI RAMPAH CRM 1 KOMP RUKO RAMPAH INDAH NO A3 SERDANG BEDAGAI,3.332272734,99.160434420,BCA
SPBU 14.212.261 JL AKSES ROAD KM 10 KUALA TANJANG BATU BARA,3.322188000,99.146791000,BCA
ARIA BARITO HOTEL JL HARYONO MT BANJARMASIN,3.321935000,114.589286000,BCA
RADIO DALAM CRM 4 JL RADIO DALAM RAYA 5 B-C JAKARTA SELATAN,6.115863000,106.906956800,BCA
ALFAMART TANJUNG DUREN JL TANJUNG DUREN RAYA NO 06 JAKARTA BARAT,6.121408900,106.726298000,BCA
"PLUIT CRM 4 KOMPLEK PERKANTORAN LANDMARK PLUIT BLOK A/8, JL PLUIT SELATAN RAYA JAKARTA UTARA",6.124461000,106.799499000,BCA
"PLUIT CRM 5 KOMPLEK PERKANTORAN LANDMARK PLUIT BLOK A/8, JL PLUIT SELATAN RAYA JAKARTA UTARA",6.124461000,106.799499000,BCA
ALFAMART SERDANG JAK PUS JL SERDANG BARU RAYA SERDANG KEMAYORAN JAKPUS,6.160641000,106.864340000,BCA
ALFAMART KAMPUNG PON JL PROTOKOL DSN I DESA SEI BAMBAN KEC SEI BAMBAN SERDANG BEDAGAI,3.456325200,99.145872300,BCA
"INDOMARET TOMANG RAYA 41 1 JL TOMANG RAYA NO 41 KEL TOMANG KEC GROGOL PETAMBURAN, JAKARTA BARAT",6.175953000,106.801077100,BCA
"BUMI PERMATA INDAH CRM 3 JL RADEN SALEH NO 39B, KEL KARANG MULYA, TGR",6.192340600,106.722041300,BCA
INDOMARET KEBON KACANG 30 JL KEBON KACANG 30 NO 19 JAKARTA PUSAT,6.193700000,106.820600000,BCA
GRAHA PAS CIPONDOH GRAHA PAS RUKO BUANA GARDEN BLOK A-36 JL KH HASYIM AHARI CIPONDOH TANGERANG,6.218767900,106.684757300,BCA
"ALFAMART PONDOK KELAPA JL RAYA PONDOK KELAPA B1 1/14, JAKARTA",6.237115100,106.934278800,BCA
TK KAWAN KITA DUA BONTANG JL JEND SUDIRMAN NO 36 BONTANG SELATAN,0.122105000,117.480699300,BCA
"BONTANG CRM 1 RUKO BONTANG TRADE CENTER A16, JL BHAYANGKARA",0.133176922,117.477549900,BCA
"BONTANG CRM 2 RUKO BONTANG TRADE CENTER A16, JL BHAYANGKARA",0.133176922,117.477549900,BCA
"BONTANG CRM 3 RUKO BONTANG TRADE CENTER A16, JL BHAYANGKARA",0.133176922,117.477549900,BCA
"BONTANG CRM 4 RUKO BONTANG TRADE CENTER A16, JL BHAYANGKARA",0.133176922,117.477549900,BCA
"SUPERINDO KALIMALANG CRM JL RAYA KALIMALANG, BEKASI",6.249104000,106.969161000,BCA
TOKO BANJARMAS BONTANG JL RE MARTADINATA NO 03 BONTANG,0.168211300,117.480727600,BCA
"IRIAN SUPERMARKET JL. THAMRIN, TEBING TINGGI",3.563504000,99.007083000,BCA
HOTEL SAGITA JL MAYJEN SUTOYO NO 69 BALIKPAPAN,1.269900000,116.845300000,BCA
INDOMARET PERINTIS KEMERDEKAAN JL. RAYA PUDAK PAYUNG NO. 24  SEMARANG,6.368053800,106.919569300,BCA
"INDOMARET PERBAUNGAN MDN JL. SERDANG 37-39, SERDANG BEDAGAI, MEDAN",3.567300000,98.955200000,BCA
ALFAMART GALANG JL GALANG KEL DESA PAGAR MERBAU DELI SERDANG,3.545200000,98.879800000,BCA
PERBAUNGAN CRM 1 JL SERDANG SERDANG BEDAGAI,3.554546000,98.880464000,BCA
PERBAUNGAN CRM 2 JL SERDANG SERDANG BEDAGAI,3.554546000,98.880464000,BCA
INDOMARET IMAM BONJOL LUBUK PAKAM JL IMAM BONJOL 5 LINGKUNGAN I-II DELI SERDANG,3.555400000,98.879800000,BCA
"DELIMAS LUBUK PAKAM CRM 1 LUBUK PAKAM, MEDAN",3.559670300,98.875547000,BCA
ALFAMART DC TANJUNG MORAWA CRM 1 JL INDUSTRI NO 99 TANJUNG MORAWA DELI SERDANG,3.518600000,98.800100000,BCA
ALFAMART DC TANJUNG MORAWA CRM 1 JL INDUSTRI NO 99 TANJUNG MORAWA DELI SERDANG,3.518600000,98.800100000,BCA
"INDOMARET TANJUNG MORAWA MDN JL. KRAKATAU, MEDAN",3.523900000,98.804000000,BCA
"HOSANA KERAMIK CRM 1 JL MEDAN TANJUNG MORAWA KM 14,5 NO 16 KEC TJ MORAW",3.518288500,98.789723700,BCA
"INDOMARET METRO TANJUNG BUNGA MAKASSAR CRM 1 JL METRO TANJUNG BUNGA BLOK A22, MAKASSAR",-5.174681000,119.390656000,BCA
"TANJUNG BUNGA CRM 1 MALL GTC UA 9-10, JL METRO TANJUNG BUNGA, MAKASSAR",-5.175369000,119.390852000,BCA
INDOMARET TANJUNG BUNGA CRM 2 JL. METRO TANJUNG BUNGA MAKASSAR,-5.175269000,119.390887000,BCA
INDOMARET TANJUNG BUNGA CRM JL. METRO TANJUNG BUNGA MAKASSAR,-5.175269000,119.390887000,BCA
INDOMARET DAHLAN TANJUNG JL DAHLAN TANJUNG NO 37 TG MORAWA,3.519700000,98.787700000,BCA
ALFAMART TAMORA II JL MEDAN LUBUK PAKAM DSN I TJ MORAWA DELI SERDANG,3.531000000,98.799200000,BCA
ALFAMART MONGINSIDI CRM 1 JL MONGINSIDI NO 43 MAKASSAR,-5.162588000,119.393093000,BCA
ALFAMART RATULANGI II CRM 1 JL RATULANGI NO 62 MAKASSAR,-5.162588000,119.393093000,BCA
ALFAMIDI RAPOCINI RAYA II CRM 1 JL RAPOCINI RAYA 87 MAKASSAR,-5.162588000,119.393093000,BCA
"STIE MAKASSAR CRM 1 JL. LETJEN MAPPA ODANG, MAKASSAR",-5.162588000,119.393093000,BCA
INDOMARET LANTO DAENG PASEWANG CRM 1 JL LANTO DAENG PASEWANG NO 15 MAKASSAR,-5.162588000,119.393093000,BCA
INDOMARET ARIF RATE 6 CRM 1 JL ARIF NO 6 KEC UJUNG PANDANG MAKASSAR,-5.162542000,119.393132000,BCA
INDOMARET LAMADUKELLENG MAKASSAR CRM 1 JL LAMADUKELLENG NO46 LOSARI UJUNG PDG MKS,-5.162542000,119.393132000,BCA
BAJI PAMAI SWALAYAN CRM 1 RANGGONG NO 8 KEL BULO GADING,-5.162542000,119.393132000,BCA
ALFAMART CENDRAWASIH II CRM 1 JL CENDRAWASIH NO 388 MAKASSAR,-5.162542000,119.393132000,BCA
ALFAMART CENDRAWASIH III CRM 1 JL CENDRAWASIH NO 204 A-B MAKASSAR,-5.162542000,119.393132000,BCA
"ALFAMIDI KAKATUA CRM 1 JL. KAKATUA, MAKASSAR",-5.162542000,119.393132000,BCA
"ALFAMIDI CENDRAWASIH CRM 1 JL. CENDRAWASIH NO. 289, MAKASAR",-5.162542000,119.393132000,BCA
ALFAMIDI BAROMBONG CRM 1 JL PERMANDIAN ALAM NO 30 BAROMBONG MAKASSAR,-5.162718000,119.393220000,BCA
"INDOMARET METRO TANJUNG BUNGA II MKS CRM 1 JL METRO TANJUNG BUNGA I 6, MAKASSAR",-5.162718000,119.393220000,BCA
"INDOMARET MALOMBASSI MAKASSAR CRM 1 JL MALOMBASSI NO 10, MAKASSAR",-5.162718000,119.393220000,BCA
"ALFAMART TAMORA JL MEDAN MORAWA KM 14,5 NO 128A DELI SERDANG",3.524700000,98.774700000,BCA
"HOTEL GAMMARA 1 JL HM DAENG PATOMPO,METRO TANJUNG BUNGA,MARISO,KAMPUNG BUYANG,MAKASSAR",-5.157500000,119.404500000,BCA
"MALL PHINISI POINT CRM 1 JL METRO TANJUNG BUNGA NO 2, MAKASSAR",-5.152127000,119.404187000,BCA
SOMBA OPU CRM 1 JL PASAR IKAN NO 5-7 MAKASAR,-5.136680000,119.405060000,BCA
SOMBA OPU CRM 2 JL PASAR IKAN NO 5-7 MAKASAR,-5.136680000,119.405060000,BCA
SOMBA OPU CRM 3 JL PASAR IKAN NO 5-7 MAKASAR,-5.136680000,119.405060000,BCA
ALFAMART TANJUNG ALANG CRM 1 JL TANJUNG ALANG NO B3 MAKASSAR,-5.173958000,119.409319000,BCA
"FIREFLIES COFFEE PATTIMURA CRM 1 JL. PATTIMURA, MAKASAR",-5.136035000,119.406543000,BCA
"INDOMARET ABDUL KADIR 1 JL ABDUL KADIR NO 61 BALANGBARU TAMALATE, MAKASSAR",-5.185457900,119.411821500,BCA
ALFAMART DAENG NGEPPE CRM 1 JL DAENG NGEPPE NO 59 MAKASSAR,-5.144939000,119.408480000,BCA
ALFAMIDI MAPPAODANG CRM 1 JL MAPPAODANG NO 64 KEL BUNGAYA MAKASSAR,-5.144939000,119.408480000,BCA
ALFAMART BATANG KUIS IV JL BATANG KUIS PASAR 8 BUNTU BEDIMBAR TANJUNG MORAWA DELI SERDANG,3.542100000,98.783100000,BCA
ALFAMART SULAWESI II CRM 1 JL SULAWESI NO 80 KEL PATTUNUANG KEC WAJO MAKASSAR,-5.129652000,119.407398000,BCA
"ALFAMART HATI MULIA CRM 1 JL KS TUBUN, KEC MARISO, MAKASSAR",-5.162486000,119.411410000,BCA
SULAWESI CRM 1 JL SULAWESI NO 34 KEC WAJO MAKASSAR,-5.127266000,119.408810000,BCA
SULAWESI CRM 2 JL SULAWESI NO 34 KEC WAJO MAKASSAR,-5.127266000,119.408810000,BCA
SULAWESI CRM 3 JL SULAWESI NO 34 KEC WAJO MAKASSAR,-5.127266000,119.408810000,BCA
