address,latitude,longitude,Bank
INDOMARET UDAYANA SINGARAJA CRM 1 JL UDAYANA NO 6 A KAB BULELENG SINGARAJA,-8.118423000,115.084008000,BCA
"GIANT BANJAR BARU JL A YANI KM 33, BANJARBARU",-3.444000000,114.814600000,BCA
SERIRIT CRM 1 JL JENDRAL SUDIRMAN NO 18 SERIRIT,-8.109501000,115.090096000,BCA
SERIRIT CRM 2 JL JENDRAL SUDIRMAN NO 18 SERIRIT,-8.109501000,115.090096000,BCA
SINGARAJA CRM 1 JL DR SUTOMO 3 - SINGARAJA KEC BULELENG KAB BULELENG,-8.109501000,115.090096000,BCA
SINGARAJA CRM 2 JL DR SUTOMO 3 - SINGARAJA KEC BULELENG KAB BULELENG,-8.109501000,115.090096000,BCA
SINGARAJA CRM 3 JL DR SUTOMO 3 - SINGARAJA KEC BULELENG KAB BULELENG,-8.109501000,115.090096000,BCA
SINGARAJA CRM 4 JL DR SUTOMO 3 - SINGARAJA KEC BULELENG KAB BULELENG,-8.109501000,115.090096000,BCA
BEDUGUL CRM 1 JL RAYA CANDI KUNING BEDUGUL TABANAN,-8.109501000,115.090096000,BCA
BEDUGUL CRM 2 JL RAYA CANDI KUNING BEDUGUL TABANAN,-8.109501000,115.090096000,BCA
SINGARAJA CRM 5 JL DR SUTOMO 3 - SINGARAJA KEC BULELENG KAB BULELE,-8.109501000,115.090096000,BCA
"ALFAMART BANJAR JAWA JL NGURAH RAI, SINGARAJA",-8.116400000,115.092200000,BCA
"INDOMARET UNTUNG SURAPATI SINGARAJA JL SURAPATI NO 142B, BANYUNING, KEC BULELENG",-8.100700000,115.099500000,BCA
"SPBU COCO BANJARBARU JL. A.YANI KM 34, BANJARBARU, BANJARMASIN",-3.443475000,114.826211000,BCA
"MIRACLE PLACE CRM JL A YANI KM 35, BANJARBARU, BANJARMASIN",-3.442711000,114.828935000,BCA
"MINI MARKET CAHAYA BARU JL. WR. SUPRATMAN, SINGARAJA",-8.098045000,115.105963000,BCA
"SPBU COKROKUSUMO CRM 1 JL MISTER COKROKUSUMO, BANGKAL, CEMPAKA, BANJARBARU",-3.475518200,114.851559200,BCA
INDOMARET MISTAR COKRO IV BANJARBARU JL MISTER COKROKUSUMO NO4 RT13 RW3 BANJARBARU KALSEL,-3.448600000,114.847000000,BCA
"ALFAMART KM 36 BANJARBARU JL A YANI KM 36 RT 01/06, BANJARBARU",-3.443000000,114.846700000,BCA
BANDARA INTERNASIONAL MINANGKABAU ( BIM ) KETAPING PADANG PARIAMAN,-0.785968700,100.285548900,BCA
"INDOMARET TUALAKILANG TABANAN JL BATUKARU NO 69X, DENBANTAS, TABANAN, KUTA BALI",-8.305260000,115.075080000,BCA
"Q MALL BANJARBARU CRM 1 JL A YANI KM36,8 BANJARBARU",-3.439320000,114.848501000,BCA
INDOMARET F78A BAJERA KUTA BALI CRM JL NGURAH RAI NO 3 BAJERA TABANAN KUTA BALI,-8.503500000,115.027700000,BCA
"PERMATA ZAMRUD PLAZA CRM 1 JL A YANI KM 39 BANJAR BARU, BANJARMASIN",-3.416760000,114.850114000,BCA
"ALFAMART SEKUMPUL JL SEKUMPUL RT 02/03, MARTAPURA, BANJAR",-3.432092000,114.861028000,BCA
ALFAMART PANDAU POSKOPKAR JL PUSKOPAR NO 1B & 2 KAMPAR,0.421400000,101.457200000,BCA
TOKO PANDAU JL. PASIR PUTIH NO. 1-2 PEKANBARU,0.432700000,101.463400000,BCA
ALFAMART PANTAI BRAWA CRM 1 JL PANTAI BERAWA NO 124 BADUNG,-8.385320000,115.085840000,BCA
"INDOMARET NGURAH RAI MENGWI BADUNG BALI CRM 1 JL IGUSTI NGURAH RAI, MENGWI, BADUNG, BALI",-8.332900000,115.101730000,BCA
"INDOMARET KUBANG RAYA 3 KAMPAR JL KUBANG RAYA NO3 PEKANBARU, KAB KAMPAR, KEC SIAK HULU, KEL KUBANG RAYA",0.415600000,101.434500000,BCA
INDOMARET PASIR PUTIH I PKB JL PASIR PUTIH NO 1-2 PEKANBARU,0.437500000,101.455400000,BCA
INDOFOOD PEKANBARU JL. KAHARUDIN NASUTION PEKANBARU,0.427100000,101.439500000,BCA
"INDOMARET KUBUTAMBAHAN SINGARAJA BALI CRM 1 JL WR SUPRATMAN NO 68 KUBUTAMBAHAN, BULELENG -  BA",-8.078978500,115.171297300,BCA
INDOMARET SEPAKAT 1 PEKANBARU JL SEPAKAT NO1-2 KEL TANGKERANG TIMUR KEC TENAYAN RAYA PKB,0.484700000,101.506700000,BCA
SPBU KAHARUDDIN NASUTION 14.282.650 JL. KAHARUDDIN NASUTION PEKANBARU,0.433600000,101.443600000,BCA
ALFAMIDI MANGAAN 1 JL MANGAAN LK-XIV KEL MABAR KEC MEDANDELI MDN,-3.661959000,98.678023000,BCA
"TOSERBA PLANET JL. KAHARUDDIN NASUTION, PEKANBARU",0.441800000,101.448900000,BCA
INDOMARET SUTRISNO SIMP PERAK 1 JL SUTRISNO SIMPPERAK - KEL SEIRENGASPERMATA KEC MEDAN AREA KOTA MEDAN,-3.582039000,98.697252000,BCA
ASIA CRM 6 JL ASIA SIMP BAKARAN BATU NO 1 C MEDAN,-3.586214000,98.695397000,BCA
INDOMARET KAHARUDDIN NASUTION 154 - 156 PKB JL KAHARUDDIN NASUTION NO 154-156 PEKANBARU,0.450600000,101.452600000,BCA
INDOMARET H IMAM MUNANDAR 1-2 PEKANBARU JL H IMAM MUNANDAR NO 1-2 PEKANBARU,0.496400000,101.501400000,BCA
"ALFAMIDI GEDUNG ARCA MEDAN 1 JL GEDUNG ARCA NO51, KEL PASARMERAHBARAT, KEC MEDANKOTA, KOTA MEDAN, SUMUT",-3.567711000,98.695825000,BCA
"ALFAMART KARTAMA CRM 1 JL KARTAMA 98 A-C, RT06/06, MAHARATU, MARPOYAN DAM",0.446648000,101.439693500,BCA
INDOMARET KH NASUTION 105 PKB JL KAHARUDDIN NASUTION 105 PEKANBARU,0.463200000,101.453400000,BCA
"SPBU MARELAN 14.202.143 CRM 1 JL MARELAN RAYA 55, MEDAN MARELAN, KOTA MEDAN",-3.679141000,98.655789000,BCA
"ALFAMART BUKIT BARISAN PEKANBARU CRM 1 JL BUKIT BARISAN NO 4 A-B, TANGKERANG TIMUR, TENAY",0.493105000,101.485587500,BCA
INDOMARET BUKIT BARISAN 8D CRM 1 JL BUKIT BARISAN NO 8 D - E PEKANBARU,0.492900000,101.485200000,BCA
ION SWALAYAN CRM 1 JL IMAM MUNANDAR PEKANBARU,0.494813000,101.486781000,BCA
"BANDARA SULTAN SYARIF KASIM II JL. JEND. SUDIRMAN, PEKANBARU",0.464100000,101.447800000,BCA
"ALFAMART PARIT INDAH PEKANBARU JL PARIT INDAH NO 66 A-C, BUKIT RAYA, TANGKERANG LABUAI, PEKANBARU",0.480900000,101.464700000,BCA
"SPBU PETRO ANDALAN SEJATI 1 JL H IMAM MUNANDAR, TANGKERANG TIMUR PEKANBARU",0.497188000,101.483232000,BCA
"INDOMARET MERANGGI, TABANAN JLRAYA SEMBUNG MERANGGI NO.    TABANAN - BALI",-8.514682000,115.091045000,BCA
SPBU BIMA KARYA AGUNG JL SOEKARNO HATTA PEKANBARU,0.447800000,101.417700000,BCA
INDOGROSIR PEKANBARU CRM 1 JL SOEKARNO HATTA ( ARENGKA ) PEKANBARU,0.451196900,101.417436600,BCA
SPBU SYAMSUL ANWAR CRM 1 JL SOEKARNO HATTA PEKANBARU,0.453800000,101.418900000,BCA
"PEKAN PERKASA BERLIAN MOTOR JL. JEND SUDIRMAN 290, PEKANBARU",0.483200000,101.453900000,BCA
"INDOMARET HANG TUAH 339 PKB JL HANGTUAH NO339 PEKANBARU, KEC PEKANBARU KOTA KEL SUMAHILANG KAB PEKANBARU",0.513300000,101.490100000,BCA
"INDOMARET CANDIKUNING BEDEGUL 1 JL RAYA CANDIKUNING BEDEGUL, TABANAN BALI",-8.272287400,115.161529500,BCA
"HARAPAN RAYA CRM 1 JL H IMAM MUNANDAR NO 312 C,D, PEKANBARU",0.500794233,101.473803500,BCA
"HARAPAN RAYA CRM 2 JL H IMAM MUNANDAR NO 312 C,D, PEKANBARU",0.500794233,101.473803500,BCA
"HARAPAN RAYA CRM 3 JL H IMAM MUNANDAR NO 312 C,D, PEKANBARU",0.500794233,101.473803500,BCA
"INDOMARET HARAPAN RAYA 288 CRM JL HARAPAN RAYA NO 288, PEKANBARU",0.499130000,101.464692100,BCA
"INDOMARET HARAPAN RAYA 288 CRM 2 JL HARAPAN RAYA NO 288, PEKANBARU",0.499130000,101.464692100,BCA
ALFAMART ADI SUCIPTO PEKANBARU JL ADI SUCIPTO PEKANBARU,0.464000000,101.420600000,BCA
"INDOMARET ARIFIN AHMAD 6 CRM JL ARIFIN AHMAD NO 6,7,8, PEKANBARU",0.480900000,101.439200000,BCA
INDOMARET HARAPAN RAYA PKB CRM JL HARAPAN RAYA NO 138 PEKANBARU,0.496639300,101.457676100,BCA
RUMAH SAKIT AWAL BROS PKB JL. SUDIRMAN NO. 117 PEKANBARU,0.496375000,101.455642000,BCA
ALFAMART HR SOEBRANTAS PEKANBARU JL HR SOEBRANTAS RT 05/04 KEC TAMPAN PEKANBARU,0.464200000,101.414900000,BCA
"ALFAMART SOEBRANTAS 5 PKB CRM 1 JL HR SOEBRANTAS NO 1-2, KEL DELIMA KEC TAMPAN PEKANBARU RIAU",0.464200000,101.414900000,BCA
INDOMARET HARAPAN RAYA PKB CRM 2 JL HARAPAN RAYA NO 138 PEKANBARU,0.499639300,101.457676100,BCA
SPBU HENDRA KURNIAWAN JL ARIFIN ACHMAD PEKANBARU,0.477900000,101.430600000,BCA
"RSIA SYAFIRA JL JEND SUDIRMAN 134, PEKANBARU",0.498500000,101.454900000,BCA
SPBU 14.282.636 ARENGKA/SOEKARNO HATTA JL. SOEKARNO HATTA - PEKANBARU,0.469800000,101.417900000,BCA
"DURI PEKANBARU CRM 1 JL JEND SUDIRMAN 448, PEKANBARU",0.500601000,101.452952000,BCA
"DURI PEKANBARU CRM 2 JL JEND SUDIRMAN 448, PEKANBARU",0.500601000,101.452952000,BCA
"DURI PEKANBARU CRM 3 JL JEND SUDIRMAN 448, PEKANBARU",0.500601000,101.452952000,BCA
ARIFIN AHMAD CRM 1 JL ARIFIN AHMAD 9D KOMP PERKANTORAN SOEKARNO HATTA CENTER PEKANBARU,0.474336800,101.419193700,BCA
"NAGA SWALAYAN CRM 1 JL PAUS NO 1 A-C, PEKANBARU",0.490900000,101.438700000,BCA
TOKO DUNIA USAHA 1 JL PURWODADI 124 PEKANBARU,0.461200000,101.401800000,BCA
PANAM CRM 1 JL HR SUBRANTAS NO 74 AB PEKANBARU,0.463848830,101.404926700,BCA
PANAM CRM 2 JL HR SUBRANTAS NO 74 AB PEKANBARU,0.463848830,101.404926700,BCA
PANAM CRM 3 JL HR SUBRANTAS NO 74 AB PEKANBARU,0.463848830,101.404926700,BCA
PANAM CRM 4 JL HR SUBRANTAS NO 74 AB PEKANBARU,0.463848830,101.404926700,BCA
"VAN SQUARE PEKANBARU 1 JALAN JENDERAL SUDIRMAN NO 151-155, PEKANBARU",0.503700000,101.453700000,BCA
CENTRAL PANAM ELEKTRONIK JL HR SOEBRANTAS KM 10 PEKANBARU,0.464500000,101.402900000,BCA
INDOMARET HANGTUAH PKB JL HANGTUAH 157 PEKANBARU,0.524100000,101.475500000,BCA
CIRCLE K TANAH LOT BAL0501 JL RAYA TANAH LOT - TABANAN,-8.617615000,115.089061000,BCA
"PESONA ANGGREK JELUTUNG JL. HAYAM WURUK NO. 20 A, JAMBI",-1.613822000,103.615384000,BCA
"ALFAMART IR H JUANDA IV JAMBI JL IR H JUANDA RT 33, MAYANG MANGURAI, KOTABARU, JAMBI",-1.633200000,103.586200000,BCA
"MERANTI SWALAYAN 1 JL. GR. DJAMIN DATUK ST. BAGINDO, JAMBI",-1.603131000,103.627979000,BCA
INDOMARET HOS COKROAMINOTO JAMBI JL HOS COKROAMINOTO SUKA KARYA KOTA BARU KOTA JAMBI,-1.617696000,103.602295000,BCA
JAMBI PRIMA MALL CRM 1 JL. JEND SUDIRMAN JAMBI,-1.604530000,103.618900000,BCA
JAMBI PRIMA MALL CRM 2 JL. JEND SUDIRMAN JAMBI,-1.604530000,103.618900000,BCA
"EBC JELUTUNG CRM 5 JL HAYAM WURUK NO 20, KEL TALANG JAUH, KEC JELUTUN",-1.605000000,103.617055500,BCA
"EBC JELUTUNG CRM 1 JL HAYAM WURUK NO 20, KEL TALANG JAUH, KEC JELUTUNG, JAMBI",-1.605000000,103.617055500,BCA
"EBC JELUTUNG CRM 2 JL HAYAM WURUK NO 20, KEL TALANG JAUH, KEC JELUTUNG, JAMBI",-1.605000000,103.617055500,BCA
"EBC JELUTUNG CRM 3 JL HAYAM WURUK NO 20, KEL TALANG JAUH, KEC JELUTUNG, JAMBI",-1.605000000,103.617055500,BCA
"EBC JELUTUNG CRM 4 JL HAYAM WURUK NO 20, KEL TALANG JAUH, KEC JELUTUNG, JAMBI",-1.605000000,103.617055500,BCA
"TOKO BUKU CITRA MEDIA JL. MAYOR ABD. KARTAWIRA, JAMBI TIMUR",-1.597138000,103.626087000,BCA
"ALFAMART MAYANG JAMBI JL IR H JUANDA RT 23, SIMPANG III SIPIN, KOTABARU, JAMBI",-1.623100000,103.588100000,BCA
JAMTOS CRM 3 JL KAPTEN BAKARUDIN NO 88 JAMBI,-1.621750000,103.587254000,BCA
JAMTOS CRM 1 JL KAPTEN BAKARUDIN NO 88 JAMBI,-1.621242000,103.587303000,BCA
JAMTOS CRM 2 JL KAPTEN BAKARUDIN NO 88 JAMBI,-1.621175000,103.587254000,BCA
"SIMPANG KAWAT JL. PROF DR. M. YAMIN SH, JAMBI",-1.608443000,103.604622000,BCA
SIPIN CRM 1 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
SIPIN CRM 2 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
SIPIN CRM 3 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
SIPIN CRM 4 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
SIPIN CRM 5 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
SIPIN CRM 6 J KAPT PATIMURA KEL RAWASARI KEC KOTABARU,-1.620868000,103.586762000,BCA
"ENHA MINI MARKET JL. KOLONEL ABUNJANI NO. 56, JAMBI - 36129",-1.616018000,103.592910000,BCA
"INDOMARET PETERONGAN BARAT JBG CRM 1 JL BRAWIJAYA NO 47, JOMBANG",-7.538008000,112.271938000,BCA
INDOMARET SUMANTRI BROJONEGORO JAMBI JL SUMANTRI BROJONEGORO JAMBI,-1.611508000,103.596006000,BCA
"TOKO MANDALA 1 JL. MR. ASSAAT 10-12, JAMBI",-1.595389000,103.615023000,BCA
"SPBU KEBON JERUK JAMBI JL. SUMANTRI BROJONEGORO, JAMBI",-1.603728000,103.601710000,BCA
ABADI SWALAYAN JL. JEND. GATOT SUBROTO NO. 92-98 - JAMBI,-1.594526000,103.613692000,BCA
JAMBI CRM 1 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
JAMBI CRM 2 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
JAMBI CRM 3 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
JAMBI CRM 4 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
JAMBI CRM 5 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
JAMBI CRM 6 JL DR SUTOMO NO 50-50A JAMBI,-1.592479900,103.615181400,BCA
MERANGIN CRM 1 JL JEND SUDIRMAN BANGO KAB MERANGIN JAMBI,-1.592479900,103.615181400,BCA
MERANGIN CRM 2 JL JEND SUDIRMAN BANGO KAB MERANGIN JAMBI,-1.592479900,103.615181400,BCA
SIMPANG RIMBO CRM 1 JL PATTIMURA RT 02 KEL KENALI BESAR KEC KOTA BARU,-1.592479900,103.615181400,BCA
SIPIN CRM 1 JL LETKOL RA RAHMAN NO 05 RT 01 KEL SELAMAT KEC TE,-1.592479900,103.615181400,BCA
THEHOK CRM 1 JL JENDRAL SUDIRMAN JAMBI,-1.592479900,103.615181400,BCA
THEHOK CRM 2 JL JENDRAL SUDIRMAN JAMBI,-1.592479900,103.615181400,BCA
ALFAMART PETERONGAN JOMBANG CRM 1 JL RAYA PETERONGAN NO 80 JOMBANG,-7.539200000,112.276700000,BCA
WILL TOP TRADE CENTER CRM 1 JL SULTAN THAHA NO 17 JAMBI,-1.591374000,103.615833000,BCA
WILL TOP TRADE CENTER 1 JL SULTAN THAHA NO 17 JAMBI,-1.591374000,103.615833000,BCA
"BUANA SWALAYAN CRM 1 JL. SLAMET RIYADI, BRONI, JAMBI",-1.596382000,103.606891000,BCA
INDOMARET PETERONGAN CRM 1 JL BRAWIJAYA 108 - JOMBANG,-7.539578000,112.278345000,BCA
ALFAMART RE MARTADINATA JAMBI JL RE MARTADINATA RT 03 KEL TELANAIPURA KEC TELANAIPURA JAMBI,-1.611312000,103.582292000,BCA
"HOTEL KURSINA JAMBI JL ARIF RAHMAN HAKIM NO 2, TELANAIPURA, JAMBI",-1.610390000,103.578062000,BCA
MITRA BANGUN SUPERMARKET CRM 1 JL PATTIMURA NO 88 JAMBI,-1.617575000,103.563633000,BCA
TRONA EKSPRES JL KAPTEN PATIMURA KEL KENALI BESAR KEC KOTABARU JAMBI,-1.619586000,103.556748000,BCA
INDOMARET SIMPANG RIMBO JAMBI JL KAPT PATTIMURA KOTABARU JAMBI,-1.624464000,103.549906000,BCA
TALANG BANJAR CRM 1 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
TALANG BANJAR CRM 2 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
TALANG BANJAR CRM 3 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
TALANG BANJAR CRM 4 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
TALANG BANJAR CRM 5 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
TALANG BANJAR CRM 6 JL ORANG KAYO PINGAI KEL TALANG BANJAR JAMBI,-1.593718200,103.583905900,BCA
ALFAMART SANAN KULON JL RAYA SANAN KULON DUSUN GENENGAN DS SANAN KULON KEC SANAN KULON RT 03/04 BLITAR,-8.092800000,112.133300000,BCA
CITRARAYA CITY JL RAYA BOULEVARD BLOK A23 NO 1 KAB MUARO JAMBI JAMBI,-1.637000000,103.511500000,BCA
"INDOMARET HYBRID JANTI JOMBANG T28W JL TOTOKKEROTSAMBIREJO, SUMOBITO JOMBANG",-7.552600000,112.299300000,BCA
INDOMARET JOGOLOYO JOMBANG ( T1LU ) CRM 1 JL RAYA SAWAHAN JOMBANG,-7.554600000,112.304400000,BCA
INDOMARET GUBERNUR SURYO JOMBANG CRM JL RAYA BRONDONG LAMONGAN JAWA TIMUR,-7.687932000,112.273365000,BCA
RS SYUHADA HAJI JL. TANJUNG BLITAR,-8.099800000,112.147740000,BCA
"ALFAMART MENDALO JL LINTAS JAMBI, MENDALO DARAT, MUARO JAMBI",-1.609121000,103.521460000,BCA
SRENGAT CRM 1 JL RAYA DANDONG - SRENGAT,-8.102911000,112.157913000,BCA
SRENGAT CRM 2 JL RAYA DANDONG - SRENGAT,-8.102911000,112.157913000,BCA
"BLITAR CRM 5 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 6 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 7 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 8 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 9 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 10 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 1 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 2 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 3 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
"BLITAR CRM 4 JL CEPAKA 17, BLITAR",-8.102911000,112.157913000,BCA
INDOMARET KADEMANGAN II JL TRISULA NO 57 B KADEMANGAN BLITAR,-8.148400000,112.143900000,BCA
ALFAMART BASUKI RACHMAT LAMONGAN JL BASUKI RACHMAT NO 83 LAMONGAN,-7.120400000,112.410500000,BCA
ALFAMART BASUKI RACHMAT LAMONGAN CRM 1 JL BASUKI RACHMAT NO 83 LAMONGAN,-7.120313000,112.410697000,BCA
ALFAMART TULISKRIYO JL RAYA TULISKRIYO RT 01 RW 01 BLITAR,-8.129600000,112.151900000,BCA
INDOMARET SEMERU JL SEMERU NO 17 BLITAR,-8.097300000,112.163600000,BCA
STIEKN BLITAR CRM JL MASTRIP NO 59 BLITAR,-8.100900000,112.165100000,BCA
INDOMARET LAMONGREJO JL LAMONGREJO 28 LAMONGAN,-7.117023800,112.414791300,BCA
"SUZUKI MERDEKA JL. MERDEKA 67A, BLITAR",-8.099200000,112.166300000,BCA
ALFAMART ACHMAD DAHLAN LAMONGAN CRM 1 JL ACHMAD DAHLAN NO 4 LAMONGAN,-7.121252000,112.414600000,BCA
LAMONGAN CRM 1 JL RAYA LAMONGREJO 87 LAMONGAN,-7.113746000,112.418914000,BCA
LAMONGAN CRM 2 JL RAYA LAMONGREJO 87 LAMONGAN,-7.113746000,112.418914000,BCA
LAMONGAN CRM 3 JL RAYA LAMONGREJO 87 LAMONGAN,-7.113746000,112.418914000,BCA
LAMONGAN CRM 4 JL LAMONGREJO 85 - LAMONGAN,-7.113746000,112.418914000,BCA
INDOMARET VETERAN BLITAR JL VETERAN NO 76 BLITAR,-8.104100000,112.168000000,BCA
ALFAMART SLAMET RIADI CRM 1 JL SLAMET RIADI BLITAR,-8.088900000,112.173694000,BCA
"TENES AGUNG JL. MAYJEN SUNGKONO NO. 40, BLITAR",-8.091000000,112.173300000,BCA
ALFAMART SOEWOKO LAMONGAN CRM 1 JL SOEWOKO NO 7 LAMONGAN,-7.119704000,112.419403000,BCA
INDOMARET SUMOBITO JOMBANG (T41G ) JOMBANG JL RAYA SUMOBITO JOMBANG,-7.517210000,112.341700000,BCA
"RS BUDI RAHAYU JL. A. YANI, BLITAR",-8.099600000,112.172500000,BCA
SPBU 54 661 04 KEBONROJO BLITAR CRM JL S SUPRIADI BLITAR,-8.094400000,112.175500000,BCA
INDOMARET VETERAN LAMONGAN ( TTPA ) JL VETERAN JETIS LAMONGAN,-7.121800000,112.421700000,BCA
ALFAMART KANDANGAN JL RAYA KANDANGAN 36 KANDANGAN KEDIRI,-7.755600000,112.282700000,BCA
ALFAMIDI VETERAN LAMONGAN CRM 1 JL VETERAN NO 64CDE BANJARMENDALAN LAMONGAN,-7.119024000,112.422493000,BCA
"BALI, BLITAR JL. BALI PLOSOKEREP BLITAR",-8.112200000,112.174100000,BCA
"SPBU KALIMANTAN JL. KALIMANTAN 47 - 49, BLITAR",-8.107500000,112.180100000,BCA
MOJOAGUNG CRM 1 JL RAYA MOJOAGUNG 184 JOMBANG,-7.570555500,112.345277800,BCA
MOJOAGUNG CRM 2 JL RAYA MOJOAGUNG 184 JOMBANG,-7.570555500,112.345277800,BCA
MOJOAGUNG CRM 3 JL RAYA MOJOAGUNG 184 JOMBANG,-7.570555500,112.345277800,BCA
"ALFAMART DEKET LAMONGAN JL RAYA DEKET, DEKET KULON, LAMONGAN",-7.116700000,112.439500000,BCA
INDOMARET RAYA MOJOAGUNG JOMBANG CRM 1 JL RAYA MOJOAGUNG NO 422 MOJOAGUNG JOMBANG,-7.570205000,112.350142000,BCA
INDOMARET VETERAN MOJOAGUNG ( TBQL ) JOMBANG JL RAYA VETERAN NO 431 JOMBANG,-7.568600000,112.355500000,BCA
CRM INDOMARET CONVENIENCE MT HARYONO BARU MLG 2 JL MT HARYONO 118C - 118D KETAWANG GEDE MLG,-7.564700000,112.364500000,BCA
"INDOMARET TIDAR, MLG 2 JL RAYA TIDAR MALANG 65146",-7.575700000,112.363400000,BCA
CRM ALFAMART DEWANDARU JL DEWANDARU KAV 1-4 RT 002/012 MALANG,-7.565100000,112.372700000,BCA
ALFAMART BENCE BLITAR JL RAYA BENCE KM 8 RT 01/01 BENCE - BLITAR,-8.076300000,112.228800000,BCA
UNIV. MALANGKUCEKWARA 2 STIE MALANG KUCEKWARA JL T CANDI KALASAN,-7.563100000,112.381600000,BCA
INDOMARET BALONG PANGGANG GRESIK SURABAYA JL RAYA BALONG PANGGANG NO 2 GRESIK SBY,-7.267625000,112.447997000,BCA
"INDOMARET KANIGORO JL. KUSUMA BANGSA NO. 17, KANIGORO - BLITAR",-8.130400000,112.219500000,BCA
ALFAMART KANIGORO JL IRIAN LINGKUNGAN JAJAR RT01 RW 05 KEL KANIGORO KEC KANIGORO BLITAR,-8.130300000,112.222500000,BCA
INDOMARET DEANDLESS GRESIK JL RAYA DEANDLESS NO 20 SEKAPOK GRESIK,-6.956300000,112.504600000,BCA
"CRM ALFAMART SINGOSARI MALANG 2 JL RAYA SINGOSARI KM 76, 78 SINGOSARI MALANG",-7.531000000,112.402100000,BCA
INDOMARET SUTOJAYAN BLITAR JL RAYA BARAT NO 41 SUTOJAYAN BLITAR,-8.170000000,112.215200000,BCA
INDOMARET LODOYO JL. RAYA UTARA NO. 54 BLITAR,-8.168800000,112.217400000,BCA
CRM ALFAMART SUMBERWUNI LAWANG 1 JL SUMBERWUNI RT 05/03 LAWANG MALANG,-7.505300000,112.415800000,BCA
"INDOMARET BRANGKAL MOJOKERTO JL KEMAS SETYO ADI NO 45, BRANGKAL, MOJOKERTO",-7.522300000,112.414100000,BCA
"ALFAMIDI KYAI MOJO CRM 1 JL. KYAI MOJO NO. 08, SIDOARJO",-7.477800000,112.425200000,BCA
ALFAMART PRAJURIT II MOJOKERTO CRM 1 JL RAYA PRAJURIT MOJOKERTO,-7.478288000,112.425338000,BCA
ALFAMART KENDALREJO TALUN BLITAR JL RAYA KENDALREJO TALUN,-8.083800000,112.254700000,BCA
"ALFAMART RA BASUNI MOJOKERTO CRM 1 JL RA BASUNI NO 2, KEC SOKO, MOJOKERTO",-7.497800000,112.423000000,BCA
INDOMARET MOJOPAHIT JL MOJOPAHIT NO 580A MOJOKERTO,-7.482952000,112.427863000,BCA
MOJOPAHIT CRM 1 JL MOJOPAHIT NO 222 MOJOKERTO 61323,-7.469134800,112.431989800,BCA
MOJOPAHIT CRM 2 JL MOJOPAHIT NO 222 MOJOKERTO 61323,-7.469134800,112.431989800,BCA
MOJOPAHIT CRM 3 JL MOJOPAHIT NO 222 MOJOKERTO 61323,-7.469134800,112.431989800,BCA
SUPERINDO SABA MOJOKERTO CRM 1 JL BHAYANGKARA NO 33-35 MOJOKERTO,-7.471700000,112.433700000,BCA
"INDOMARET RESIDEN PAMUJI CRM 1 JL. RESIDEN PAMUJI  NO. 61, MOJOKERTO",-7.464500000,112.436700000,BCA
SWALAYAN SANRIO MOJOKERTO CRM 1 JL BHAYANGKARA NO 22 MOJOKERTO,-7.471700000,112.435300000,BCA
SWALAYAN SANRIO MOJOKERTO CRM 2 JL BHAYANGKARA NO 22 MOJOKERTO,-7.471700000,112.435300000,BCA
