address,city,province,latitude,longitude
"Jl. Khatulistiwa No. 281, Siantan, Siantan Hilir, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0005907,109.3242061
"Jalan Khatulistiwa No.1, Siantan Hilir, Siantan, Siantan Tengah, Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kabupaten Mempawah,Kalimantan Barat,-0.0051049,109.3300607
"Jl. Khatulistiwa No. 281 Pontianak Utara, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0005907,109.3242061
"Jl. Lintas Malindo 73, Entikong, Kabupaten Sanggau, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat,0.9610538000000001,110.3593116
"Jl. Raya Seliung Jurusan Anjungan No. 1-2, Sungai Pinyuh",Kota Pontianak,Kalimantan Barat,0.2697011,109.092832
"Jl. Raya Seliung Jrs. Anjungan 1- 2, Sungai Pinyuh",Kabupaten Mempawah,Kalimantan Barat,0.2697011,109.092832
Jl. Gusti Jafar Rt. 006 Rw. 003 Kec. Tayan Hilir. Kab. Sanggau,Kabupaten Sanggau,Kalimantan Barat,-0.0420308,110.1615633
"Jembatan Tayan lama, Jl. Pembangunan, Kawat, Kec. Tayan Hilir, Kabupaten Sanggau, Kalimantan Barat 78564, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-0.0356747,110.1160516
"Jl. Barage No.78562, Sosok, Tayan Hulu, Kabupaten Sanggau, Kalimantan Barat 78562, Indonesia",Kota Singkawang,Kalimantan Barat,0.2930547,110.2430226
"Jl. Upang Oeray Pasar Sosok 2 No.1, Kabupaten Sanggau, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat,0.2924413,110.2347968
"Jl. H. Rais A. Rahman No. 168.A, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0207613,109.3167033
"Jl. H. Rais A. Rahman No. 168.A, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0207613,109.3167033
"Jl. Gajah Mada No.125, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78121, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0392819,109.3440828
"Jl. Gajahmada No. 184, Benua Melayu Darat, Pontianak",Kota Pontianak,Kalimantan Barat,-0.03905,109.3440224
"Jl. I Gusti Ngurah Rai No. 2 , Humaera B, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.2787808,111.4752851
"Jl. I Gusti Ngurah Rai No. 2 , Humaera B, Darat Sekip",Kota Pontianak,Kalimantan Barat,-0.0297106,109.3351955
"Jl. Untung Suropati No.1, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0495281,109.3457516
"Gg. Cempaka Putih No.29, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78234, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0787581,109.3789668
"Jl. Teuku Cik Ditiro No.5a, Darat Sekip, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.026692,109.3422551
"Jl. Gusti Hamzah No.4c, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kabupaten Sambas,Kalimantan Barat,-0.0221098,109.3179606
"Jl. Gusti Hamzah No.123, Ps. Melayu, Kec. Sambas, Kabupaten Sambas, Kalimantan Barat 79462, Indonesia",Kabupaten Sambas,Kalimantan Barat,1.3619561,109.3060844
"Jl. Gusti Hamzah Desa No.123, Ps. Melayu, Kecamtan Sambas, Kabupaten Sambas, Kalimantan Barat 79462",Kabupaten Sambas,Kalimantan Barat,1.3620074,109.306721
Jl. Kom Yos Sudarso Rt 002 Rw /003 Putussibau Utara,Kabupaten Kapuas Hulu,Kalimantan Barat,0.8653651,112.9237381
"Bagan Asam, Toba, Sanggau Regency, West Kalimantan, Indonesia",Kabupaten Landak,Kalimantan Barat,-0.3166675,110.0926112
"Jl. Merdeka Timur, Mungguk, Sekadau Hilir, Kabupaten Sekadau, Kalimantan Barat 79516, Indonesia",Kabupaten Sekadau,Kalimantan Barat,0.0069417,110.9088102
"Jl. Pembangunan No. 9-10 Pemangkat, Kota Singkawang, Kalimantan Barat",Kota Singkawang,Kalimantan Barat,1.1768122,108.9827036
"Jl. Lintas Kalimantan Poros Tengah, Paal, Nanga Pinoh, Kabupaten Melawi, Kalimantan Barat 79672, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-0.3515746,111.7512109
"Jl. Firdaus 2 No.76, Pasiran, Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122, Indonesia",Kota Singkawang,Kalimantan Barat,0.9056799999999999,108.9742972
"Jl. Gusti M. Taufik No.21, Terusan, Mempawah Hilir, Pontianak, Kalimantan Barat 78912, Indonesia",Kabupaten Mempawah,Kalimantan Barat,0.3728783,108.9480783
"Jl. Basuki Rachmat No.75, Malo Jelayan, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79214, Indonesia",Kota Pontianak,Kalimantan Barat,0.8182279,109.4833013
"Jl. Prof. M.Yamin, Kota Baru, Pontianak, 78113, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0539768,109.3131711
"Jl. Raya Rasau Jaya No.96, Rasau Jaya Satu, Rasau Jaya, Kabupaten Kubu Raya, Kalimantan Barat 78382, Indonesia",Kota Pontianak,Kalimantan Barat,-0.2471376,109.3722508
"Jl. Sidas No.2,Kel. Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243",Kota Pontianak,Kalimantan Barat,-0.0234935,109.3355979
"Jl. Sidas No.17, Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0201309,109.336241
"Jl. Tanjung Pura No.31, RT.04, Benua Melayu Laut, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0330393,109.3461009
"Jl. Raya Jungkat No.49, Jungkat, Kec. Siantan, Pontianak, Kalimantan Barat 78351, Indonesia",Kabupaten Mempawah,Kalimantan Barat,0.0576125,109.211999
"Jl. Merdeka Bodok, Rt 02 / Rw 01, Desa Pusat Damai, Kec. Parindu, Palem Jaya, Sanggau, Kabupaten Sanggau, Kalimantan Barat 78561",Kabupaten Sanggau,Kalimantan Barat,0.1973691,110.4469413
"Jl. Pangeran Adi No. 28, Kendawangan Kiri, Kab. Ketapang",Kabupaten Ketapang,Kalimantan Barat,-2.513099,110.1955218
"Jl. Jenderal Ahmad Yani No.6C, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat,-0.03767529999999999,109.3352652
"Jl. Untung Suropati No.1, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0495281,109.3457516
"Jl. Jenderal Ahmad Yani No.3 - 3 A, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78122",Kota Pontianak,Kalimantan Barat,-0.0370722,109.3341055
"Jl. Khw. Hasyim No.229a, Mariana, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0197194,109.3267614
"Jl. R. Suprapto, Kel.Sampit, Kec. Delta Pawan, Kabupaten Ketapang, Kalimantan Barat",Kabupaten Ketapang,Kalimantan Barat,-1.8375537,109.9674386
"Jl. R. Suprapto No 28 E-F, Sampit, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811, Indonesia",Kabupaten Ketapang,Kalimantan Barat,-1.8435334,109.9701771
"Senyiur, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia",Kabupaten Sanggau,Kalimantan Barat,0.3016023,116.5609857
"Jl. Jenderal Sudirman No.5, Ps. Pagi, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75242, Indonesia",Kota Pontianak,Kalimantan Barat,-0.501335,117.1451566
"Jl. Oxigen, Guntung, Bontang Utara, Kota Bontang, Kalimantan Timur 75321, Indonesia",Kota Pontianak,Kalimantan Barat,0.1817604,117.4694665
"Gg. Hendrik Graha Indah No.RT. 36, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76139, Indonesia",Kabupaten Ketapang,Kalimantan Barat,-1.2138499,116.8631448
"Jl. Adisucipto, Kec. S. Raya, Kab. Kubu Raya, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0877805,109.3914669
"Jl. Kom. Yos Sudarso, Pontianak, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0067233,109.3103375
"Jalan P. Diponegoro, Singkawang Barat, Pasiran, Singkawang, Kota Singkawang, Kalimantan Barat 79111",Kota Singkawang,Kalimantan Barat,0.9021353,108.9830658
"Jl. Jend. Sudirman No.27, Mulia Baru, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78821, Indonesia",Kabupaten Ketapang,Kalimantan Barat,-1.8414166,109.9781602
"Jl. Cipto Mangunkusumo, Simpang Tiga, Kec. Loa Janan Ilir, Kota Samarinda, Kalimantan Timur 75131",Kota Pontianak,Kalimantan Barat,-0.5562041,117.08647
"Jl. Adi Sucipto No.12, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78233, Indonesia",Kota Pontianak,Kalimantan Barat,-0.09796149999999999,109.398666
"Jl. Trans Kalimantan Dsn Kuala Piasa Pedalaman, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat,0.0296822,109.7419226
"My Mart , Pontianak Kota , Kalimantan Barat, Kalimantan Barat",Kabupaten Sambas,Kalimantan Barat,-0.022743,109.3293581
"Jl. Gajah Mada No.76, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78122",Kota Pontianak,Kalimantan Barat,-0.033817,109.341341
"Jl. Moh. Hatta, Muara Jawa Ilir, Muara Jawa, Kabupaten Kutai Kartanegara, Kalimantan Timur 75279, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-0.8740225,117.2080959
"Jl. Gusti Hamzah No.123, Ps. Melayu, Kec. Sambas, Kabupaten Sambas, Kalimantan Barat 79462, Indonesia",Kabupaten Sambas,Kalimantan Barat,1.3619561,109.3060844
"Jl. Diponegoro No. 17, Benua Melayu Laut, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0284598,109.3415031
"Binjai, Tayan Hulu, Kabupaten Sanggau, Kalimantan Barat 78562",Kabupaten Sanggau,Kalimantan Barat,0.272083,110.3427968
"Jl. Abdul Wahab Sjahranie 6, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75131, Indonesia",Kota Pontianak,Kalimantan Barat,-0.451524,117.1465888
"Jl. Brigjend. Katamso No.7, Sukaharja, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811",Kabupaten Ketapang,Kalimantan Barat,-1.8125982,109.9787154
"Tj. Puri, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613",Kabupaten Sintang,Kalimantan Barat,0.0738431,111.469323
"Melayu, West Singkawang, Singkawang City, West Kalimantan 79113",Kota Singkawang,Kalimantan Barat,0.9218552,108.9888537
"Jl. D.I Panjaitan No.50, RT.28, Sumber Rejo, Kec. Balikpapan Tengah, Kota Balikpapan, Kalimantan Timur 76113, Indonesia",Kota Pontianak,Kalimantan Barat,-1.2521736,116.844657
"Antam Tbk - UBP Bauksit Tayan Desa Piasak, Tayan Hilir, Balai Belungai, Kec. Toba, Kabupaten Sanggau, Kalimantan Barat 78564, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-0.0691336,110.1392996
"Gema, Simpang Dua, Kabupaten Ketapang, Kalimantan Barat 78854, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-0.8194944,110.3523365
"Sedau, South Singkawang, Singkawang City, West Kalimantan 79163, Indonesia",Kota Singkawang,Kalimantan Barat,0.8386579,108.9264524
"Jl. Katulistiwa Siantan Hilir Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0073353,109.3319291
"Jl. Yos Sudarso 2 No.24, Tlk. Lingga, Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",Kabupaten Ketapang,Kalimantan Barat,0.504135,117.5339597
"Gg. Rumput Permai No.18, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0221642,109.306223
"Jl. Danau Sentarum No.286, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0544652,109.3041456
"Jl. MT. Haryono No.58b, RW.1, Kapuas Kanan Hulu, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613, Indonesia",Kabupaten Sintang,Kalimantan Barat,0.0741319,111.4837665
"Gg. Derma Jl. Merdeka Barat No.464, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0182404,109.3275514
"Jl. Gusti Hamzah No.5B, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia",Kabupaten Kubu Raya,Kalimantan Barat,-0.0317606,109.3228379
"Gg. Sidodadi No.8, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0266517,109.3203508
"Riam Tapang, Silat Hulu, Kabupaten Kapuas Hulu, Kalimantan Barat 78764, Indonesia",Kabupaten Sambas,Kalimantan Barat,0.3467182,112.3337769
"Jalan 28 Oktober No.168 Kel.Siantan Hulu, Kec.Pontianak Utara Kota Pontianak - Kalimantan Barat",Kota Pontianak,Kalimantan Barat,0.006641999999999999,109.3646838
"Jl. Panglima Aim No.20, Tj. Hulu, Kec. Pontianak Tim., Kota Pontianak, Kalimantan Barat 78242, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0269703,109.3683058
"Jl Purnama Mart, Parit Tokaya, Pontianak 78113, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0538879,109.3283458
"Jl. Tabrani Ahmad No.21, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0168549,109.311825
"Jl. Untung Suropati No.1, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0495281,109.3457516
"Jl. Gajah Mada No.191, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0389432,109.3434669
"Jl. Sengkuang, Ladang, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613, Indonesia",Kabupaten Sintang,Kalimantan Barat,0.0561684,111.4896753
"Jl. Ahmad Yani, Muara Jawa Pesisir, Muara Jawa, Kabupaten Kutai Kartanegara, Kalimantan Timur 75263, Indonesia",Kabupaten Sambas,Kalimantan Barat,-0.826834,117.242097
"Jl. Gusti Hamzah No.49, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0298249,109.3214757
"Gg. Orde Baru JL. Profesor M. Yamin No.6, RW.05, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat,-0.048041,109.3187308
"Mekar Utama, Kec. Kendawangan, Kabupaten Ketapang, Kalimantan Barat 78862, Indonesia",Kabupaten Mempawah,Kalimantan Barat,-2.3269346,110.2593928
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat,-0.04927040000000001,109.3438156
"Jl. Raya Aruk Kec. Sajingan Besar, Kab. Sambas, Kalimantan Barat",Kabupaten Sambas,Kalimantan Barat,1.5833428,109.6798333
"Kuala Dua, Siantan Hilir, Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243",Kabupaten Kubu Raya,Kalimantan Barat,0.0130477,109.3233537
"Jl. Desa Kuala Dua, Kuala Dua, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia",Kota Pontianak,Kalimantan Barat,-0.1720252,109.4347843
"Jl. Panglima Aim No.1, Dalam Bugis, Kec. Pontianak Tim., Kota Pontianak, Kalimantan Barat 78242, Indonesia",Kota Pontianak,Kalimantan Barat,-0.031107,109.365246
"Dn Setimok, Ds Sinar Baru, Kec.Jagoi Babang,, KALIMANTAN BARAT",Kabupaten Bengkayang,Kalimantan Barat,1.4141836,109.6401242
"Kota Sanggau, Ilir Kota, Kapuas, Darat Sekip, Sanggau, Kota Pontianak, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat,-0.0297106,109.3351955
"Kota Sanggau, Ilir Kota, Kapuas, Darat Sekip, Sanggau, Kota Pontianak, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat,-0.0297106,109.3351955
"Jalan Slamet Riyadi Karang Asam Ulu, Tlk. Lerong Ulu, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.5028619,117.1220754
"Jl. Teuku Cik Ditiro No.5a, Darat Sekip, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.026692,109.3422551
"Kel. Saigon Kec. Pontianak Timur, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0418131,109.3693979
"Jl. Soekarno Hatta, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat",Kabupaten Kubu Raya,Kalimantan Barat,-0.0736634,109.3647333
"Mega Tim., Kec. Sungai Ambawang, Kabupaten Kubu Raya, Kalimantan Barat 78241, Indonesia",Kabupaten Sintang,Kalimantan Barat,-0.0440031,109.4140133
"Pt Ladang Sawit Mas Dusun Tanah Merah, Desa Sungai Kelik,  Kec Nanga Tayap Kab. Ketapang Kalimantan_Barat",Kota Pontianak,Kalimantan Barat,-1.5568693,110.3518218
"Jl. Sidas No.2, Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0234935,109.3355979
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat,-0.04927040000000001,109.3438156
"Gg. Karya Usaha, Wajok Hulu, Kec. Siantan, Pontianak, Kalimantan Barat 78351, Indonesia",Kota Pontianak,Kalimantan Barat,0.0224306,109.2981738
"Jl. Moh. T. Haryono, Komp. Balikpapan Baru No.6, Gn. Bahagia, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114, Indonesia",Kabupaten Sanggau,Kalimantan Barat,-1.2409934,116.8726798
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat,-0.04927040000000001,109.3438156
"Jl. Profesor Dokter H. Hadari Nawawi, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat,-0.0601517,109.3465452
"Terminal Bandara Supaido, Desa Arang Limbung, Kalimantan Barat",Kabupaten Kubu Raya,Kalimantan Barat,-0.1467313,109.4044078
"Jl. Sambas - Ledo, Balai Gemuruh, Subah, Kabupaten Sambas, Kalimantan Barat 79417, Indonesia",Kabupaten Bengkayang,Kalimantan Barat,1.161622,109.4341671
"Dusun Peleng, Desa Sinar Baru, Kec. Jagoi Babang, Kalimantan Barat",Kabupaten Bengkayang,Kalimantan Barat,1.4141836,109.6401242
"Jl. Raya Pontianak Ngabang Kel. Ngabang, Kalimantan Barat",Kabupaten Landak,Kalimantan Barat,0.3826066,109.9561971
"Jl. Tj. Raya II, Kapur, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78235, Indonesia",Kota Pontianak,Kalimantan Barat,-0.0739652,109.3945749
"Jl. Parit H. Husin II No.18A, Bangka Belitung Darat, Kec. Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78124, Indonesia",Kota Pontianak,Kalimantan Barat,-0.06577060000000001,109.355355
"Kendawangan Kiri, Kec. Kendawangan, Kabupaten Ketapang, Kalimantan Barat 78862",Kabupaten Ketapang,Kalimantan Barat,-2.4764983,110.2117373
